Topic,Words,Frequency,Timestamp
131,"vhl, hippellindau, von, hbs, hemangioblastomas",7,2023.0
132,"fabsub2sub, irradiation, sup177suplulunotapanitumumab, duv, radioresistant",8,2023.0
133,"muc5ac, mucins, mucin, muc4, muc1",8,2023.0
134,"electrochemical, immunosensor, detection, tissub3sub, nanoribbons",9,2023.0
135,"mixed, acinarneuroendocrine, acinarneuroendocrineductal, neuroendocrine, minen",5,2023.0
136,"transplantation, lt, donations, 55500, transplant",10,2023.0
137,"zbtb4, zinc, znf488, zscan18, izebi2",9,2023.0
138,"lymphoma, bcell, dlbcl, diffuse, nktcl",12,2023.0
139,"sarcoma, synovial, sft, fdcs, chondrosarcoma",7,2023.0
140,"ablation, eusrfa, radiofrequency, eusguided, eusrel",14,2023.0
141,"rpl27, bigv, hcc, sorafenib, dyrk2",8,2023.0
142,"mir6523p, mir95p, tnrc6a, hcc, snrpa",5,2023.0
143,"ap, acute, pancreatitis, pvt, mi",9,2023.0
144,"yap1, yaptaz, hippo, taz, yap",5,2023.0
145,"acinar, tuft, adm, poh1, admlike",10,2023.0
146,"mirnas, evs, ev, micrornas, plasma",8,2023.0
147,"gc, tmem200a, glp, cd93, stad",10,2023.0
148,"pscs, stellate, psc, cthrc1, mln4924",11,2023.0
149,"autoantibodies, t1d, ia2a, diabetes, t1dm",10,2023.0
150,"cldn182, claudin, claudin182, sup124supi18b1010l, 182",10,2023.0
151,"eusbd, biliary, drainage, success, obstruction",9,2023.0
152,"hifu, ultrasound, focused, highintensity, ablation",9,2023.0
153,"tf, platelets, platelet, cd41cd62p, plasma",7,2023.0
154,"pylori, pylorii, ih, cag, hp",6,2023.0
155,"stiffness, hydrogels, matrix, hydrogel, gelma",11,2023.0
156,"care, palliative, home, services, hospice",10,2023.0
157,"hcc, circrnas, circcct3, circular, circstx6",12,2023.0
158,"paraneoplastic, panniculitis, skin, lems, hlh",12,2023.0
159,"kras, krasg12c, mutant, ras, rason",9,2023.0
160,"hypoxia, hif1, hif1formula, text, mint3",9,2023.0
161,"men1, thymoma, endocrine, hyperparathyroidism, pituitary",4,2023.0
162,"fusions, nrg1, ret, fusion, ros1",8,2023.0
163,"eusge, goo, outlet, gjj, edsp",5,2023.0
164,"ipmn, intraductal, papillary, iopn, mucinous",10,2023.0
165,"semaglutide, agonists, glp1ras, glp1, ebgm",4,2023.0
166,"acinar, pacc, acc, spindle, pleomorphic",4,2023.0
167,"vaccine, dth, epitopes, vaccines, dc",5,2023.0
168,"compounds, docking, qsar, noscapine, b27b",6,2023.0
169,"senescence, ssq, senescent, immunosenescence, sasp",6,2023.0
170,"ipnb, intraductal, papillary, bile, duct",12,2023.0
171,"her2, her2positive, her2low, trastuzumab, her2pdl1",9,2023.0
172,"immunotherapy, ici, lmwh, lp002, gi",10,2023.0
173,"mesenteric, artery, sma, dissection, smafirst",8,2023.0
174,"radiomics, radiomic, features, model, auc",13,2023.0
175,"thyroid, ptc, nodules, iptc, fs",8,2023.0
176,"mesothelin, msln, mesothelioma, lmb100, upiiib",7,2023.0
177,"bmgs, genes, bmgbased, responserelated, irgs",4,2023.0
178,"complexes, b1b, b2b, ruii, b4b",8,2023.0
179,"osteoclastlike, giant, undifferentiated, ucogc, uc",7,2023.0
180,"mir877, 5isomir, mir1246, mirnas, mirna93",4,2023.0
181,"p53, mutp53, crizotinib, p53sup5354sup, panins",2,2023.0
182,"eusta, cgp, needle, ngs, adequacy",7,2023.0
183,"signature, genes, vector, urgs, crrgs",7,2023.0
184,"rrso, brca1, bmd, variants, brca",7,2023.0
185,"cst2, stmn2, cks2, tmpop2, egr1",5,2023.0
186,"cgp, genotypematched, profiling, genomic, ngs",14,2023.0
187,"capsule, psr, eobmri, lsr, gadoxetic",6,2023.0
188,"pnets, ki67, specimens, concordance, eusfna",10,2023.0
189,"sigmoid, colon, rectal, case, rare",6,2023.0
190,"obesity, mm, bmi, readmission, overweight",5,2023.0
191,"melanoma, variants, cdkn2a, icdkn2ai, families",5,2023.0
192,"notch, dclk1, notch1, rbpj, n1darp",7,2023.0
193,"vista, tils, dntils, cd8supsup, cd3supsup",8,2023.0
194,"pulmonary, lung, metastases, metastasectomy, resection",12,2023.0
195,"pbm, pancreaticobiliary, maljunction, bile, gallbladder",8,2023.0
196,"icgasi, sarscov2, postcovid, coronavirus, infection",3,2023.0
197,"cachexia, cxi, weight, sarcopenia, index",5,2023.0
198,"pve, lvd, alpps, embolization, hypertrophy",6,2023.0
199,"ramps, pancreatosplenectomy, antegrade, modular, radical",6,2023.0
200,"tl, telomere, obp702, obp301, telomeres",4,2023.0
201,"authors, editor, retracted, article, retraction",10,2023.0
202,"elderly, octogenarians, octogenarian, younger, 80",11,2023.0
203,"diabetes, euglycemic, ketoacidosis, wellcontrolled, dm",5,2023.0
204,"pfcs, necrosectomy, won, collections, endoscopic",10,2023.0
205,"bclc, uicc7, hcc, recurrence, hepatectomy",6,2023.0
206,"adc, dwi, tilted, rdwi, diffusion",3,2023.0
207,"coclinical, pdx, engraftment, models, patientderived",4,2023.0
208,"mmp28, mmp7, mmp1, nrdc, timp1",6,2023.0
209,"ecm, matrix, stiffness, mechanical, forces",8,2023.0
210,"covid19, sarscov2, coronavirus, vaccination, infection",7,2023.0
211,"wnt, whn88, porcn, fam83a, wntcatenin",3,2023.0
212,"acth, ectopic, eas, acthproducing, acthsecreting",7,2023.0
213,"invipmn, ipmn, invasive, th, intraductal",6,2023.0
214,"cystic, cytology, mcn, hepatic, cysts",8,2023.0
215,"minen, grade, ta, imaging, cmy",4,2023.0
216,"spms, lymphoma, costs, revising, contact",3,2023.0
217,"spinal, bm, metastases, brain, cervical",6,2023.0
218,"brush, biliary, cytology, strictures, mrcp",7,2023.0
219,"olaparib, mcrpc, brca12, mutation, enzalutamide",5,2023.0
220,"pvtt, haic, tace, thrombus, sorafenib",4,2023.0
221,"ultrasound, microbubbles, sln, microbubble, cavitation",6,2023.0
222,"elderly, older, ufsat, chemotherapy, younger",5,2023.0
223,"dge, emptying, pylorus, delayed, crdge",5,2023.0
224,"tlr3, tlr7, ilc2s, rintatolimod, tolllike",5,2023.0
225,"cannabinoids, morphine, cbd, cannabinoid, piritramide",3,2023.0
226,"fatty, fat, fp, ipfd, nafpd",8,2023.0
227,"wildtype, mutated, kras, 00001, vs",3,2023.0
228,"nspef, electric, ttfields, nanosecond, pulsed",8,2023.0
229,"stat3, wb436b, y705, phosphorylation, s727",5,2023.0
230,"correction, i14i, 5344, icancersi, zheng",1,2023.0
231,"papillectomy, ampullary, endoscopic, idrfa, adenomas",6,2023.0
232,"3dprinted, 3d, 3dpm, 3dve, education",7,2023.0
233,"testing, genetic, gt, germline, hbopp",8,2023.0
234,"gemcitabine, gem, linc01134, resistance, neat1",7,2023.0
235,"opioid, naldemedine, fp, ticps, pain",4,2023.0
236,"pni, nutritional, colppa, immunonutritional, conut",5,2023.0
237,"lymph, node, om, ln, lnr",5,2023.0
238,"hh, hedgehog, sufu, gli, shh",6,2023.0
239,"nod, diabetes, newonset, mellitus, psd",3,2023.0
240,"pep, ercp, cannulation, panpromise, prom",3,2023.0
241,"rg, gastrectomy, lg, robotic, scissors",5,2023.0
242,"copper, cuproptosis, ctr1, cusupsup, ions",3,2023.0
243,"ampullary, ac, aa, cent, pancreatobiliary",5,2023.0
244,"darkblood, images, dect, vnc, 55kev",3,2023.0
245,"targeted, opportunities, selfpreserving, keywords, queried",2,2023.0
246,"ins1, slc25a46, dbp, 5iodotubercidin, dehp",6,2023.0
247,"arterial, conduits, aipc, divestment, pancreatectomies",3,2023.0
248,"ectopic, submucosal, lesion, pyloric, jejunal",6,2023.0
249,"aspirin, statin, statins, ahr, use",6,2023.0
250,"tls, tlss, lymphoid, bregs, tertiary",4,2023.0
251,"lihc, mycassociated, myc, highmyc, albcrecmycsuplslsup",1,2023.0
252,"ici, icipi, iciap, hyperlipasemia, icis",5,2023.0
253,"pivkaii, afp, pkc, dcp, gaap",6,2023.0
254,"rlr, robotic, llr, psm, rmh",9,2023.0
255,"lobe, spiegel, caudate, glissonean, ivc",3,2023.0
256,"ablation, rfa, radiofrequency, microwave, thermal",5,2023.0
257,"eus, endoscopic, ultrasound, euseg, eusguided",9,2023.0
258,"cd200cd200r, cd40, dendritic, cdc1s, exhaustion",6,2023.0
259,"raman, spectroscopy, spectra, spectral, ters",9,2023.0
260,"wdnets, hoxb13, neuroendocrine, necs, pannec",2,2023.0
261,"frailty, frail, nonfrail, mfi, dafi",4,2023.0
262,"icc, piin, siialbi, cholangiocarcinoma, ver",5,2023.0
263,"gaming, simulation, learners, skills, game",1,2023.0
264,"eopc, cup, lopc, cuppc, definitive",6,2023.0
265,"pctancab001, sup68supgahbedccwl12, sup225supacacdota4ah29, fappositive, sup131supiigmib4ah29",4,2023.0
266,"curcumin, cuc, robinin, cca, ef24",5,2023.0
267,"rfa, radiofrequency, ablation, ltp, hepatocaval",6,2023.0
268,"atg10, autophagyrelated, args, autophagy, pnen",7,2023.0
269,"varices, hypertension, vein, portal, leftsided",7,2023.0
270,"spink1, erg, klk4klkp1, nkx31, pca",3,2023.0
271,"macropinocytosis, gnp, unmodified, kras, inhibit",1,2023.0
272,"liquid, biopsy, biopsies, circulating, ctcs",5,2023.0
273,"lung, cough, miap, sclc, collision",4,2023.0
274,"zes, gastrinoma, men1zes, spzes, gastrin",5,2023.0
275,"deuterium, sup2suphsub2subo, ksubiosub, water, deuterated",10,2023.0
276,"pcls, eusttnb, ttnb, throughtheneedle, cyst",3,2023.0
277,"chatgpt, nlp, language, reports, tnmor",3,2023.0
278,"stemrelated, degs, miapaca2cells, b2m, signature",3,2023.0
279,"reck, expandable, emt, mesenchymal, epithelial",4,2023.0
280,"galectin9, gal3, galectin3, gal, gal1",7,2023.0
281,"cytopathology, category, pancreaticobiliary, psc, arom",4,2023.0
282,"pump, ppis, proton, vonoprazan, omeprazole",4,2023.0
283,"grpr, peptides, neob, antimicrobial, ghrh",6,2023.0
284,"polyamine, polyamines, cysteamine, ornithine, vnn1",8,2023.0
285,"transfusion, periampullary, cent, redcell, liberal",5,2023.0
286,"er, upr, stress, gdi2, proprp",4,2023.0
287,"cholesterol, sqle, ch25h, metabolism, flux",6,2023.0
288,"sirna, sikras, crgdbcpsikras, sivav1, g12d",3,2023.0
289,"cy, cytology, peritoneal, lavage, cy1",8,2023.0
290,"petct, insulinoma, insulinomas, sup68supgadotatate, exendin4",4,2023.0
291,"mscs, evs, mesenchymal, ucmscexoenos, exosomes",6,2023.0
292,"qol, hrqol, stigma, pb, life",4,2023.0
293,"tuberculosis, pulse, antituberculosis, steroid, antitubercular",6,2023.0
294,"mdt, ap, team, statements, pancans",4,2023.0
295,"ospmrelated, signature, oxidative, nmgs, ospm",3,2023.0
296,"psap, petct, choriocarcinoma, psma, gafapi04",5,2023.0
297,"pdwlr, lm, gp73, nomograms, hcc",4,2023.0
298,"fluorescence, mb, icg, indocyanine, demarcation",3,2023.0
299,"cyst, fluid, cysts, mucinous, pancreaseq",7,2023.0
300,"sihs, social, deprivation, sih, allocations",2,2023.0
301,"eusrfa, insulinoma, ablation, radiofrequency, insulinomas",6,2023.0
302,"egfr, egfrtkis, epidermal, inhibitors, diarrhea",4,2023.0
303,"armm, melanoma, ccgc, clear, anorectal",3,2023.0
304,"bclxl, igrhl2i, vasn, gc, akr1b10",5,2023.0
305,"ntire, islets, islet, engraftment, graft",1,2023.0
306,"encorafenib, cetuximab, v600e, binimetinib, mr",2,2023.0
307,"ifermt1i, frgs, paad, ferroptosisrelated, fancd2",3,2023.0
308,"mwa, ablation, microwave, hemangioma, 150w",4,2023.0
309,"vaccines, mrna, vaccine, autogene, cevumeran",6,2023.0
310,"acc, courses, metronomic, she, folfirinox",4,2023.0
311,"splicing, rbfox2, abi1, machinery, nova1",5,2023.0
312,"ifngs, ifn, irf1, interferon, cellintrinsic",3,2023.0
313,"icg, fluorescence, indocyanine, green, clh",4,2023.0
314,"circadian, clock, rhythms, bmal1, mboat2cdalpcat2b4galt5",8,2023.0
315,"il17a, tc17, il17, th17, il17il17r",3,2023.0
316,"pacscs, stemness, cscs, nr5a2, stem",8,2023.0
317,"colitis, pseudothrombocytopenia, immunerelated, adverse, edtadependent",4,2023.0
318,"fbxl6, trim55, fbxl18, hcc, ubiquitination",7,2023.0
319,"anamorelin, cachexia, weight, discontinuation, appetite",6,2023.0
320,"cipn, neuropathy, acupuncture, peripheral, acupressure",2,2023.0
321,"eras, admission, erassupsup, icu, recovery",3,2023.0
322,"hsps, heat, shock, hsp70, hsp90",2,2023.0
323,"iaspp, tall, gnassupr201csup, kc, acinar",4,2023.0
324,"pembrolizumab, cbr, pelareorep, nr, tmbh",3,2023.0
325,"margin, r1, lhv, bile, duct",4,2023.0
326,"prgs, pyroptosisrelated, pyroptosis, panoptosisrelated, pmsrps",5,2023.0
327,"hbv, hev, ubxn7, replication, replicase",3,2023.0
328,"therapies, phosphorus32, systemic, options, advanced",7,2023.0
329,"gastropexy, dissection, lspshld, gastric, lymph",4,2023.0
330,"sems, stent, placement, goo, selfexpandable",9,2023.0
331,"appendiceal, appendectomy, appendix, hemicolectomy, appendicitis",7,2023.0
332,"pd1, dit, pdl1, pd1supsup, s100a5",6,2023.0
333,"spatial, sonar, deconvolution, redeconve, transcriptomics",2,2023.0
334,"stoma, ileostomy, transanal, diverting, loop",5,2023.0
335,"hcct, allosteric, deepallodriver, pannets, driver",3,2023.0
336,"icidm, icit1dm, ketoacidosis, mellitus, diabetes",2,2023.0
337,"hyperthermia, meht, cht, tcht, triple",4,2023.0
338,"b7h3, hlai, b7, b7h4, vista",3,2023.0
339,"cirt, urpc, nac, carbon, ion",2,2023.0
340,"lactate, mct1, monocarboxylate, lunghoming, glutamine",4,2023.0
341,"tsc, tuberous, men1, sclerosis, sppnets",6,2023.0
342,"costs, monthly, nabpaclitaxel, folfirinox, gemcitabine",1,2023.0
343,"trf19pnr8ypjz, exosomal, tdrs, axin2, pscderived",2,2023.0
344,"collagen, col7a1, proc5, col3, proc3",5,2023.0
345,"resveratrol, res, rsv, esters, antioxidant",5,2023.0
346,"gcsf, pegfilgrastim, biosimilars, originator, neutropenia",6,2023.0
347,"nonbreastovarian, ibrca12i, biallelic, hrd, carriers",1,2023.0
348,"sumoylation, rnf146, sumo, cas13a, axin",3,2023.0
349,"asi, angiotensin, ipw, asis, raas",1,2023.0
350,"sirt6, sirt4, 8a, b8ab, sirt7",4,2023.0
351,"bile, cca, benign, microbiota, 16s",3,2023.0
352,"ire, glucan, electroporation, cd40ab, irreversible",3,2023.0
353,"wdr5, protac, b22b, degrader, chimera",3,2023.0
354,"itpn, tubulopapillary, intraductal, branched, neoplasm",2,2023.0
355,"cadmium, masld, metals, cd, exposure",2,2023.0
356,"spdl1, ici, spd1, nephrectomy, 90d",2,2023.0
357,"ki67, dia, proliferative, index, grading",2,2023.0
358,"hypercalcemia, parathyroid, pthrp, pth, phpt",3,2023.0
359,"mvi, microvascular, 95icii, nomogram, deritis",2,2023.0
360,"dissection, node, lymph, extent, heidelberg",1,2023.0
361,"families, familial, fpc, sibling, hereditary",5,2023.0
362,"grem1, integrin, alpha, itgb6, beta",2,2023.0
363,"fibromyalgia, ibd, uc, cd, cricap",4,2023.0
364,"g8, iadl, saes, geriatric, older",1,2023.0
365,"radiomic, bmus, pnets, combmodel, radiomics",2,2023.0
366,"anxa2, anxa10, gipb, anxa1, annexin",3,2023.0
367,"colitis, mthfd2, macrophage, ang4, mir5975p",5,2023.0
368,"lynch, ls, syndrome, carriers, colonoscopy",5,2023.0
369,"rectal, larc, greccar, crt, will",3,2023.0
370,"ascites, soc, mpc, immunocytochemical, malignant",4,2023.0
371,"vocs, volatile, breath, organic, voc",4,2023.0
373,"belzutifan, vhl, hif2, hif2a, von",5,2023.0
374,"icis, mmf, hepatitis, irhepatitis, hyperamylasemia",6,2023.0
375,"xhp, bjoei, qyhj, xhw, pharmacology",5,2023.0
377,"artery, hepatic, arha, haa, rha",4,2023.0
378,"costs, highcost, sact, expenditures, publications",2,2023.0
379,"lamc2, lmnb2, lama3, laminin, lamb3",4,2023.0
380,"cxcr4, cxcr2, motixafortide, cxcr21, antagonist",4,2023.0
381,"ipscap, ipsmda, ypt, ypn, grading",1,2023.0
382,"gastric, courses, gastrectomy, sox, she",5,2023.0
383,"adamts12, adamtss, adamts, adam8, disintegrin",1,2023.0
384,"epha2, epha2nf, ephephrin, ep4, b36b",4,2023.0
385,"folfirinox, pd1supsupcd8supsup, gembased, inkt, mffx",6,2023.0
386,"endocarditis, nbte, nonbacterial, thrombotic, marantic",1,2023.0
387,"corrigendum, corrects, doi, article, 103389fcell2021743908",3,2023.0
388,"osteosarcopenia, osteopenia, bone, bmd, vertebra",6,2023.0
389,"lnd, icc, node, lymph, lnm",4,2023.0
390,"hyal1, hapln1, ha, highmolecularmass, hyaluronic",3,2023.0
391,"lactylation, lactate, atc, brafv600e, histone",3,2023.0
392,"ido1, tryptophan, ammonia, 23dioxygenase, kpic",4,2023.0
393,"pheochromocytoma, catecholamine, avs, adrenal, adrenalectomy",4,2023.0
394,"sds, shwachmandiamond, isbdsi, sbds, isbdsinull",3,2023.0
395,"arp, dap, children, cp, naranjo",2,2023.0
396,"utx, crc, h2bk12cr, crotonylation, cdx2",3,2023.0
397,"cerebral, infarction, trousseaus, trousseau, syndrome",2,2023.0
399,"depdc1b, ahnak2, deadhesion, ligandstimulated, plk1",1,2023.0
400,"slit2, vsmcs, antiangiogenic, vgr, vegfcvegfr3",4,2023.0
401,"smjn, she, mary, her, josephs",1,2023.0
402,"gquadruplex, g4, gquadruplexes, qn302, is100pi",4,2023.0
403,"qol, tpiat, life, quality, qlqc30",4,2023.0
404,"kifc1, kif2c, kinesin, kifscore, kif",4,2023.0
406,"albi, sar, posthepatectomy, recurrence, rbm",1,2023.0
407,"nucleatum, mmp7, fusobacterium, crc, intratumor",2,2023.0
408,"nkx62, ipmn, gf, indolent, int",3,2023.0
409,"nps, ag, cds, agnps, antibacterial",2,2023.0
410,"diabetes, pdacnod, pdacdm, pancreatogenic, t2dm",3,2023.0
411,"paln, paraaortic, pad, tumoursp, lymph",4,2023.0
412,"dnets, dnet, dnens, emr, duodenal",6,2023.0
413,"bariatric, mbs, bms, obesity, rr",5,2023.0
414,"pfas, pfoa, polyfluoroalkyl, legacy, exposure",3,2023.0
415,"analgesia, opioid, fbss, opiate, epidural",4,2023.0
416,"hccs, mfhcc, polyploid, chc, hcc",5,2023.0
417,"radiomics, pcns, ceus, binaryclass, clinicalradiologic",2,2023.0
418,"nat10, ac4c, nacetyltransferase, nat10mediated, mrna",2,2023.0
419,"gcnacluster, algorithm, alignment, networks, coexpression",1,2023.0
420,"vipoma, peptidesecreting, vasoactive, vipomas, recurred",1,2023.0
421,"radiotherapy, brpc, crt, rt, borderline",3,2023.0
422,"geriatric, mpca, elderly, vulnerable, oa",3,2023.0
423,"trail, onc201, a20, dr5, trailinduced",3,2023.0
424,"cemdct, missed, protocols, radiologists, pancreatictriphasic",4,2023.0
425,"abo, blood, ab, or117, nono",3,2023.0
426,"arid1a, arid5a, swisnf, nfatc1, chromatin",2,2023.0
427,"exosomes, hsacirc0012634, trim62, mir484, mir193b3p",5,2023.0
428,"pancreatoblastoma, neuroblastoma, adults, children, adult",3,2023.0
429,"cxcl5, cxcr4supsup, cxc, macrophages, pc",2,2023.0
430,"vr, cholangiocarcinoma, transplantation, chemoradiotherapy, cent",7,2023.0
431,"anesthesia, tiva, propofolbased, oesophagectomy, nsaid",3,2023.0
432,"nafld, fatty, nonalcoholic, fat, novo",3,2023.0
433,"2pef, dgasts, multiphoton, mpm, collagen",1,2023.0
434,"photonbased, pbt, cardiopulmonary, lymphopenia, proton",2,2023.0
436,"glucose, cea, nonmucinous, mucinous, gastricsin",3,2023.0
437,"leiomyosarcoma, leiomyoma, ulms, leiomyosarcomas, uterine",6,2023.0
438,"qty, tx67, currents, betabarrel, hydrophobic",2,2023.0
439,"nrf2, jdp2, ahr, periplocin, pancgr",2,2023.0
440,"s1pr2, dca, panc02luc, bile, s1p",2,2023.0
441,"bite, nanoparticles, reactogenicity, lipid, mrna",3,2023.0
443,"laparoscopy, sl, staging, occult, pl",5,2023.0
444,"sarcopenia, pni, malnutrition, lr, glim",2,2023.0
445,"sup18supfalfnotaadh1, icdh11i, ncadherin, ecadherin, adh1",2,2023.0
446,"tcrs, epitopes, hla, peptides, tcell",4,2023.0
447,"glp1r, exendin4, iag, exendin939, exendin",4,2023.0
448,"fiducial, placement, sbrtrelated, eusrelated, sbrt",1,2023.0
449,"myeloma, bone, reach, sampling, fine",1,2023.0
450,"ldlc, pannens, hdl, cholesterol, irri",3,2023.0
451,"er, dupan2, recurrence, prs, uml",3,2023.0
452,"ccas, bilin, cholangiocarcinoma, adenofibroma, intrahepatic",5,2023.0
453,"mesopancreas, plsma, sma, iri, rhesus",3,2023.0
455,"liposarcoma, retroperitoneal, psoas, ipsilateral, sixstage",1,2023.0
456,"elane, m2, colonization, macrophages, polarization",3,2023.0
457,"gtma, microangiopathy, thrombotic, dress, tma",3,2023.0
458,"nanvuranlat, lat1, transporters, amino, slc",2,2023.0
459,"nts, seeding, eusfna, needle, wall",2,2023.0
460,"gnri, s1, geriatric, completion, nutritional",2,2023.0
461,"foxp1, foxs, fox, defoxs, foxm1",2,2023.0
462,"pex13, rhov, dtymk, armc10, paad",4,2023.0
463,"rats, stzinduced, juliflora, diabetic, extract",3,2023.0
464,"mirnas, pcrsms, mirna, machine, serum",2,2023.0
465,"agreement, interobserver, moreexperienced, reviewers, stigmata",1,2023.0
466,"pancreaticobiliary, extrahepatic, discourse, extraordinary, discernible",1,2023.0
467,"pni, pns, perineural, invasion, severity",3,2023.0
468,"effervescent, gastroepiploic, uniphasic, biphasic, ct",2,2023.0
470,"sox17, pah, paecs, sox9, hif2",1,2023.0
471,"procoa, kdm6b, hcc, nafldrelated, sfxn1",3,2023.0
472,"mistletoe, sfn, extensions, chis, epdf",7,2023.0
473,"coagulationrelated, ox40, immune, paad, score",2,2023.0
474,"statins, rafts, simvastatin, lova, antigrowth",2,2023.0
475,"conversion, lapc, ypm0, upc, meeting",7,2023.0
476,"hdacs, china, guidelines, edition, chinese",3,2023.0
477,"tobacco, dentifrice, smoking, attributable, smokeless",2,2023.0
478,"aunps, gnps, gold, coculture, rt",2,2023.0
479,"hypoxia, hypoxiarelated, ibhlhe40i, hypoxic, hrgs",4,2023.0
481,"esophageal, sarcoidosis, squamous, esophagus, 69yearold",2,2023.0
482,"dpp4, dpp4i, sglt2, dpp4is, dipeptidyl",3,2023.0
483,"llr, cutoffs, benchmark, lls, ts",2,2023.0
484,"spacer, radiation, placement, eptfe, exposure",4,2023.0
485,"iklf3i, krppellike, klf9, klf4, klfs",7,2023.0
486,"eno1, chk, eno1knockout, choline, eno1ko",3,2023.0
487,"neuroendocrinenonneuroendocrine, gallbladder, mixed, dyed, cholecystectomy",1,2023.0
488,"duodenectomy, duodenal, lpsd, polyposis, pancreaspreserving",3,2023.0
489,"pruritus, cca, bile, cholestasis, nanoassisted",3,2023.0
490,"space, plccb, juice, cytology, serial",5,2023.0
491,"ampullary, ampulla, vater, medullary, ampullaryductal",5,2023.0
492,"fgfr2, futibatinib, fgfr, rearrangements, pemigatinib",3,2023.0
493,"guideline, synopsis, guidelines, japanese, practice",1,2023.0
494,"eus, goto, modalities, aip, contrastharmonic",1,2023.0
495,"lgfms, fibromyxoid, desmoid, fibromatosis, acutepancreatitismany",1,2023.0
496,"hcc, enhancer, epigenetic, regulatory, msup6supa",2,2023.0
497,"palmitoylation, zdhhc9, zdhhc2, 2bp, zdhhc5",4,2023.0
498,"hypersialylation, sialyltransferase, sts, sialic, sialylated",1,2023.0
499,"sema3d, sema3c, sema3a, axon, nervederived",4,2023.0
501,"extubation, esophagectomy, esophageal, respiratory, inhospital",10,2023.0
502,"gbrca, brca2, plct, gbrca12pv, platinumbased",6,2023.0
503,"dualmechanism, linespecific, erkmapk, kras, krasmutant",2,2023.0
504,"cecbbct, downsizing, ict, mri, multiagent",3,2023.0
505,"cholecystectomy, gallstone, gallstones, disease, cholelithiasis",3,2023.0
506,"ild, diild, interstitial, druginduced, gemcitabine",4,2023.0
507,"nlrp3, inflammasome, mcc950, lpsstimulated, proinflammatory",1,2023.0
508,"lymphoepithelial, lymphangioma, cystic, lec, lymphangiomas",3,2023.0
509,"ldpphrt, duodenumpreserving, pancreatichead, dpphrt, ldpphr",5,2023.0
510,"ddimer, survivin, mpc, serum, clinicohistological",2,2023.0
511,"ppecm, ipcs, hepm, islets, bmncs",2,2023.0
512,"apoa2, apos, ecp, apolipoprotein, btpaba",2,2023.0
514,"durvalumab, toripalimab, escalation, oleclumab, anlotinib",2,2023.0
515,"glucagonoma, nme, pets, necrolytic, erythema",2,2023.0
516,"fluconazole, antifungal, abscess, albicansi, icandida",1,2023.0
517,"cuproptosisrelated, cuproptosis, dlat, crgs, paad",6,2023.0
518,"ipas, accessory, spleen, intrapancreatic, scintigraphy",1,2023.0
519,"mrpl48, aifm2, sirt1pgc1, hcc, lonp1",2,2023.0
520,"standarddose, gnp, lowdose, nabpaclitaxel, ivsi",1,2023.0
521,"graphene, maglev, gfet, corona, levitation",2,2023.0
522,"pjs, pigmentation, acral, peutzjeghers, qswitched",1,2023.0
523,"trop2, hunbsubtrop2hsasubmmae, trophoblast, trop2positive, trop2targeted",4,2023.0
524,"splenic, spv, spa, shi, tail",3,2023.0
525,"cf, cftr, noncf, scfa, bacteria",2,2023.0
526,"colonoscopy, cade, bbps, jpy, costeffectiveness",2,2023.0
527,"sarcopenia, muscle, strength, cas, smi",4,2023.0
528,"insm1, sox11, pnet, dacc, syn",2,2023.0
530,"srebp2, lats, srebp, cholesterol, translocation",1,2023.0
531,"groove, pancreatitis, gp, duodenal, conservative",3,2023.0
532,"microrna155, subgroups, sample, maintained, 125154",1,2023.0
533,"atx, pannen, atxlpa, autotaxin, lpa",1,2023.0
534,"rupture, gists, judgment, definition, universal",1,2023.0
536,"rectal, rals, kyphosis, laparoscopic, cls",3,2023.0
537,"pirnas, piwil1, piwi, piwiinteracting, pirna",2,2023.0
538,"sirolimus, lt, rapamycin, nonsirolimus, transplantation",2,2023.0
539,"andarine, estrogen, er, sarms, gper",2,2023.0
540,"ahr, hydrocarbon, aryl, ipa, asupsupkc",3,2023.0
542,"dca, cisplatin, dichloroacetate, stress, oxidation",2,2023.0
543,"metabolic, hnf4, carcinogenesis, ith, metabolism",2,2023.0
544,"semet, classifier, unbalanced, fpc, semetsuplowsup",2,2023.0
545,"ers, ersrelated, er, reticulum, endoplasmic",3,2023.0
546,"llr, olr, benchmark, open, psm",4,2023.0
547,"cd73, cd39, adenosine, diclofenac, ectonucleotidases",4,2023.0
548,"selenium, rehabilitation, zinc, deficiency, supplementation",1,2023.0
550,"hypoxia, mir1275, hypoxic, mir210, 20th",3,2023.0
551,"nongof, gof, mutation, mutp53, nma",4,2023.0
552,"crp, m2, macrophages, inflammatory, polarization",2,2023.0
554,"apriltnfsf13, ctarm, euslta, eushtp, monocytes",1,2023.0
555,"circcmtm3, duxap8, sorafenib, ferroptosis, slc7a11",3,2023.0
556,"rg1, mir199a5p, smad7, hf, sirt1",3,2023.0
557,"norecurrence, recurrences, pancksupsupcd45supsup, pdacs, immune",1,2023.0
558,"agingassociated, c1, senescencerelated, cluster, c3",1,2023.0
559,"adherence, fundamerican, n1, recommendations, 1point",1,2023.0
560,"islet, celltypespecific, hnf1a, individualspecific, t2d",2,2023.0
561,"eye, uveal, vitreous, retina, retinopathy",2,2023.0
562,"car, proteintoalbumin, albi, creactive, cutoff",2,2023.0
563,"mast, mcs, dixdc1, tryptase, mastocytosis",3,2023.0
